time,date,group,obs,action,actor1,actor2,actor3,recipient1,recipient2,recipient3,context,response,agg_supp,intromission,pe,ejaculation,thrust_number,prox_10m_af,prox_10m_ef,prox_10m_all
11:36:59,2/18/2025,1,Holly,M,MUN,,,FUN,,,R,,,,Erection,,4,,,
11:38:14,2/18/2025,2,Katarina,Ag,M041,M200,,MUN,,,T,,AS,,,,,,,
11:38:48,2/18/2025,1,Holly,M,MUN,,,FUN,,,R,,,,,,,,,
11:39:32,2/18/2025,1,Holly,M,MUN,,,FUN,,,R,,,,Erection,,4,,,
11:41:16,2/18/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,4,,,
11:43:42,2/18/2025,1,Holly,Ag,FUN,,,M078, FUN,,T,,RS,,,,,,,
11:44:50,2/18/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,5,,,
11:46:32,2/18/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,4,,,
11:47:14,2/18/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,4,,,
11:48:00,2/18/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,5,,,
11:48:56,2/18/2025,1,Holly,Ag,JVUN, FUN,,M005,,,R,,AS,,,,,,,
11:49:32,2/18/2025,1,Holly,M,M223,,,FUN,,,Ag,,,,,,,,,
11:50:09,2/18/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,4,,,
11:51:00,2/18/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,4,,,
11:51:48,2/18/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,5,,,
11:52:31,2/18/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,4,,,
11:53:26,2/18/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,4,,,
11:57:57,2/18/2025,2,Katarina,Ag,M041,,,MUN,,,CoAg,,AS,,,,,,,
11:59:29,2/18/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,,,,
12:02:26,2/18/2025,1,Holly,Ag,FUN, FUN,,M192,,,Ag,,AS,,,,,,,
12:03:25,2/18/2025,1,Holly,Ag,M078, FUN,,M192,,,Ag,,AS,,,,,,,
12:13:04,2/18/2025,1,Holly,Ag,M117,,,FUN, FUN,,T,,RS,,,,,,,
12:15:23,2/18/2025,1,Holly,Ag,M161,,,FUN, FUN,,R,,RS,,,,,,,
12:37:40,2/18/2025,2,Katarina,M,M139,,,FUN,,,R,,,,Erection,,4,,,
12:44:50,2/18/2025,1,Holly,Ag,MUN, M105, M042,MUN,,,R,,AS,,,,,,,
12:49:57,2/18/2025,1,Holly,Ag,M042,,,FUN, FUN,,R,,RS,,,,,,,
12:56:19,2/18/2025,1,Holly,M,M161,,,FUN,,,R,,,,Erection,,1,,,
13:08:43,2/18/2025,1,Holly,M,M161,,,FUN,,,R,,,,Erection,,4,,,
13:21:30,2/18/2025,2,Katarina,Ag,M200,,,MUN,,,CoAg,,AS,,,,,,,
13:39:09,2/18/2025,2,Katarina,Ag,M041,M103,M200,MUN,,,CoAg,,AS,,,,,,,
7:54:26,2/19/2025,2,Katarina,M,M098,,,FUN,,,R,,,,Erection,,2,,,
7:55:10,2/19/2025,2,Katarina,M,M098,,,FUN,,,R,,,,Erection,,2,,,
7:55:55,2/19/2025,2,Katarina,M,M098,,,FUN,,,R,,,,Erection,,3,,,
7:56:27,2/19/2025,2,Katarina,M,M098,,,FUN,,,R,,,,Erection,,3,,,
7:57:00,2/19/2025,2,Katarina,M,M098,,,FUN,,,R,,,,Erection,Ejac,9,,,
8:05:52,2/19/2025,2,Katarina,M,M044,,,FUN,,,R,,,,Erection,,3,,,
8:06:38,2/19/2025,1,Holly,Ag,M192, MUN, MUN,MUN,,,F,,AS,,,,,,,
9:24:05,2/19/2025,2,Katarina,Ag,M103,,,FUN,M044,,F,,RS,,,,,,,
9:35:09,2/19/2025,2,Katarina,Ag,M175,FUN,,M053,,,F,,AS,,,,,,,
9:50:32,2/19/2025,1,Holly,Ag,M016, FUN,,MUN,,,T,,AS,,,,,,,
9:50:48,2/19/2025,1,Holly,M,M016,,,FUN,,,CoAg,,,,,,,,,
9:51:53,2/19/2025,1,Holly,M,M016,,,FUN,,,CoAg,,,,Erection,,10,,,
9:52:20,2/19/2025,1,Holly,Ag,M101,,,M016, FUN,,CoAg,,RS,,,,,,,
10:19:05,2/19/2025,2,Katarina,M,M200,,,FUN,,,R,,,,Erection,,3,,,
10:22:43,2/19/2025,1,Holly,Ag,M140, M115,,M101,,,T,,AS,,,,,,,
11:20:59,2/19/2025,1,Holly,M,M243,,,FUN,,,R,,,,,,,,,
11:28:03,2/19/2025,1,Holly,Ag,M243,,,FUN, FUN,,R,,RS,,,,,,,
11:28:30,2/19/2025,1,Holly,M,M243,,,FUN,,,R,,,,,,,,,
11:33:08,2/19/2025,2,Katarina,M,M200,,,FUN,,,R,,,,,,,,,
11:36:16,2/19/2025,2,Katarina,M,M200,,,FUN,,,R,,,,Erection,,2,,,
11:43:50,2/19/2025,2,Katarina,M,M001,,,FUN,,,R,,,,Erection,,2,,,
12:03:28,2/19/2025,2,Katarina,Ag,M062,,,MUN,,,CoAg,,AS,,,,,,,
12:04:44,2/19/2025,2,Katarina,Ag,FUN,FUN,,M062,,,CoAg,,AS,,,,,,,
12:09:55,2/19/2025,2,Katarina,M,M200,,,FUN,,,R,,,,Erection,,2,,,
12:10:33,2/19/2025,2,Katarina,M,M200,,,FUN,,,R,,,,Erection,,3,,,
12:10:57,2/19/2025,2,Katarina,M,M200,,,FUN,,,Ag,,,,Erection,,3,,,
12:11:34,2/19/2025,2,Katarina,M,M200,,,FUN,,,R,,,,Erection,,3,,,
12:12:04,2/19/2025,2,Katarina,M,M200,,,FUN,,,R,,,,Erection,,3,,,
12:12:47,2/19/2025,2,Katarina,M,M200,,,FUN,,,R,,,,Erection,,4,,,
12:13:19,2/19/2025,2,Katarina,M,M200,,,FUN,,,Ag,,,,Erection,,4,,,
12:14:10,2/19/2025,2,Katarina,M,M200,,,FUN,,,Ag,,,,Erection,,4,,,
12:14:38,2/19/2025,2,Katarina,M,M200,,,FUN,,,R,,,,Erection,,4,,,
12:15:10,2/19/2025,2,Katarina,M,M200,,,FUN,,,Ag,,,,Erection,,4,,,
12:27:37,2/19/2025,2,Katarina,Ag,M020,,,M041,,,CoAg,,AS,,,,,,,
12:43:22,2/19/2025,2,Katarina,Ag,M053,FUN,,JVUN,,,R,,AS,,,,,,,
12:46:13,2/19/2025,2,Katarina,Ag,M166,,,JVUN,FUN,,Ag,,RS,,,,,,,
12:50:13,2/19/2025,1,Holly,M,M059,,,FUN,,,T,,,,Erection,,4,,,
8:09:08,2/20/2025,1,Holly,Ag,M253,,,MUN, MUN,,T,,RS,,,,,,,
8:09:40,2/20/2025,1,Holly,M,MUN,,,M253,,,CoAg,,,,Erection,,,,,
8:11:42,2/20/2025,2,Katarina,M,M268,,,FUN,,,Ag,,,,Erection,,2,,,
8:22:49,2/20/2025,2,Katarina,Ag,M001,,,FUN,FUN,JVUN,R,,RS,,,,,,,
8:44:44,2/20/2025,1,Holly,Ag,M192, FUN, FUN,MUN,,,CoAg,,AS,,,,,,,
8:45:27,2/20/2025,1,Holly,Ag,MUN, FUN,,M192, MUN, MUN,CoAg,,AS-RS,,,,,,,
8:46:04,2/20/2025,1,Holly,Ag,M192, FUN, FUN,MUN, MUN,,CoAg,,AS-RS,,,,,,,
8:55:29,2/20/2025,2,Katarina,M,M121,,,FUN,,,R,,,,,,,,,
9:08:34,2/20/2025,2,Katarina,M,M063,,,M104,,,Ag,,,,Erection,,2,,,
9:19:25,2/20/2025,1,Holly,Ag,FUN, FUN,,M133,,,CoAg,,AS,,,,,,,
9:23:49,2/20/2025,1,Holly,M,M253,,,FUN,,,F,,,,,,,,,
9:36:49,2/20/2025,2,Katarina,Ag,M053,M020,,M062,,,CoAg,,AS,,,,,,,
9:38:29,2/20/2025,1,Holly,Ag,M253,,,FUN, FUN,,T,,RS,,,,,,,
9:46:16,2/20/2025,2,Katarina,Ag,M200,MUN,,M121,,,CoAg,,AS,,,,,,,
9:47:13,2/20/2025,2,Katarina,Ag,M103,,,FUN,INFANT,,F,,RS,,,,,,,
9:55:24,2/20/2025,1,Holly,Ag,MUN,,,M253, FUN, FUN,T,,RS,,,,,,,
7:52:31,2/21/2025,1,Holly,Ag,M105, FUN,,M090,,,CoAg,,AS,,,,,,,
8:44:06,2/21/2025,2,Katarina,M,M132,,,M063,,,R,,,,Erection,,1,,,
8:44:47,2/21/2025,2,Katarina,M,M063,,,M142,,,Ag,,,,Erection,,1,,,
8:52:21,2/21/2025,2,Katarina,Ag,M053,M020,M175,M062,,,F,,AS,,,,,,,
8:55:32,2/21/2025,2,Katarina,Ag,M020,FUN,,M062,,,F,,AS,,,,,,,
9:04:37,2/21/2025,1,Holly,Ag,M097, FUN,,MUN,,,F,,AS,,,,,,,
9:11:45,2/21/2025,2,Katarina,Ag,M103,,,FUN,FUN,,F,,RS,,,,,,,
9:41:29,2/21/2025,2,Katarina,Ag,M053,M020,,MUN,,,F,,AS,,,,,,,
9:53:34,2/21/2025,1,Holly,Ag,M223,,,MUN, FUN,,T,,RS,,,,,,,
10:25:56,2/21/2025,1,Holly,M,M042,,,FUN,,,R,,,,Erection,,4,,,
10:26:55,2/21/2025,1,Holly,M,M042,,,FUN,,,Ag,,,,,,,,,
10:27:43,2/21/2025,1,Holly,M,M223,,,FUN,,,R,,,,,,,,,
10:39:31,2/21/2025,1,Holly,M,M042,,,FUN,,,Ag,,,,,,,,,
7:51:32,2/24/2025,2,Katarina,M,M041,,,FUN,,,R,,,,Erection,,2,,,
7:53:06,2/24/2025,2,Katarina,M,M001,,,FUN,,,R,,,,Erection,,1,,,
7:58:12,2/24/2025,1,Holly,M,M253,,,,,,R,,,,Erection,,,,,
7:58:31,2/24/2025,1,Holly,M,M133,,,FUN,,,R,,,,Erection,,,,,
8:01:48,2/24/2025,1,Holly,M,MUN,,,FUN,,,R,,,,Erection,,,,,
8:04:13,2/24/2025,2,Katarina,M,M182,,,MUN,,,R,,,,Erection,,2,,,
8:09:35,2/24/2025,1,Holly,M,M192,,,M117,,,R,,,,,,,,,
8:20:40,2/24/2025,2,Katarina,Ag,MUN,FUN,,M062,,,F,,AS,,,,,,,
8:29:14,2/24/2025,2,Katarina,Ag,MUN,MUN,,M121,,,F,,AS,,,,,,,
9:15:32,2/24/2025,1,Holly,Ag,M117,,,FUN, MUN,,F,,RS,,,,,,,
9:16:31,2/24/2025,1,Holly,Ag,FUN, MUN,,M117,,,F,,AS,,,,,,,
9:18:04,2/24/2025,1,Holly,M,M176,,,FUN,,,F,,,,Erection,,11,,,
9:30:06,2/24/2025,1,Holly,Ag,M253, M078, MUN,MUN,,,F,,AS,,,,,,,
10:11:25,2/24/2025,2,Katarina,M,M058,,,FUN,,,R,,,,Erection,,3,,,
7:43:19,2/25/2025,1,Holly,M,M223,,,FUN,,,R,,,,,,,,,
7:49:22,2/25/2025,1,Holly,Ag,M101, MUN,,MUN,,,R,,AS,,,,,,,
7:51:37,2/25/2025,1,Holly,M,M161,,,FUN,,,T,,,,Erection,,10,,,
7:54:48,2/25/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,4,,,
7:55:53,2/25/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,4,,,
7:57:26,2/25/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,5,,,
7:57:59,2/25/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,,,,
8:14:31,2/25/2025,1,Holly,M,M101,,,FUN,,,R,,,,Erection,,5,,,
9:21:07,2/25/2025,1,Holly,Ag,M117,,,JVUN, JVUN,,F,,RS,,,,,,,
9:46:08,2/25/2025,1,Holly,Ag,M143,,,JVUN, JVUN,,F,,RS,,,,,,,
9:51:01,2/25/2025,1,Holly,M,M097,,,FUN,,,F,,,,Erection,,7,,,
9:51:44,2/25/2025,1,Holly,M,M097,,,FUN,,,F,,,,Erection,,,,,
9:52:19,2/25/2025,1,Holly,M,M097,,,FUN,,,F,,,,Erection,,4,,,
9:52:40,2/25/2025,1,Holly,M,M097,,,FUN,,,F,,,,Erection,,3,,,
9:53:03,2/25/2025,1,Holly,M,M097,,,FUN,,,F,,,,Erection,,4,,,
9:53:38,2/25/2025,1,Holly,M,M097,,,FUN,,,F,,,,Erection,,,,,
9:54:10,2/25/2025,1,Holly,M,M097,,,FUN,,,F,,,,Erection,,4,,,
9:57:07,2/25/2025,1,Holly,Ag,MUN, MUN, JVUN,M223,,,F,,AS,,,,,,,
11:01:44,2/25/2025,1,Holly,M,M141,,,FUN,,,R,,,,Erection,,5,,,
7:57:48,2/26/2025,1,Holly,Ag,FUN, FUN,,M133,,,T,,AS,,,,,,,
8:07:40,2/26/2025,1,Holly,Ag,M161,,,FUN, FUN,,R,,RS,,,,,,,
8:08:04,2/26/2025,1,Holly,Ag,FUN, FUN,,M161,,,Ag,,AS,,,,,,,
8:08:25,2/26/2025,1,Holly,Ag,M161,,,FUN, FUN,,Ag,,RS,,,,,,,
8:16:46,2/26/2025,1,Holly,M,M078,,,FUN,,,R,,,,Erection,,6,,,
8:17:32,2/26/2025,1,Holly,M,M078,,,FUN,,,R,,,,Erection,,5,,,
8:22:28,2/26/2025,1,Holly,M,M078,,,FUN,,,R,,,,Erection,,6,,,
8:29:21,2/26/2025,1,Holly,M,M078,,,FUN,,,R,,,,Erection,,3,,,
8:34:15,2/26/2025,1,Holly,M,M192,,,M078,,,R,,,,,,,,,
8:41:33,2/26/2025,1,Holly,M,M097,,,FUN,,,Ag,,,,,,,,,
8:43:52,2/26/2025,1,Holly,M,M192,,,FUN,,,T,,,,Erection,,3,,,
9:00:04,2/26/2025,1,Holly,M,M145,,,FUN,,,F,,,,,,,,,
9:00:20,2/26/2025,1,Holly,M,M145,,,FUN,,,F,,,,,,,,,
9:13:49,2/26/2025,1,Holly,M,M097,,,FUN,,,Ag,,,,,,,,,
9:18:48,2/26/2025,1,Holly,M,M024,,,FUN,,,F,,,,Erection,,3,,,
9:19:47,2/26/2025,1,Holly,M,M101,,,FUN,,,F,,,,Erection,,5,,,
9:24:51,2/26/2025,1,Holly,M,M223,,,FUN,,,F,,,,Erection,,,,,
9:25:02,2/26/2025,2,Katarina,Ag,M020,M063,M103,MUN,,,CoAg,,AS,,,,,,,
9:29:07,2/26/2025,2,Katarina,Ag,M001,,,M200,FUN,,F,,RS,,,,,,,
9:35:53,2/26/2025,1,Holly,M,M024,,,FUN,,,F,,,,Erection,,,,,
9:36:13,2/26/2025,1,Holly,M,M024,,,FUN,,,F,,,,Erection,,3,,,
9:47:00,2/26/2025,1,Holly,Ag,M223,,,FUN, FUN,,F,,RS,,,,,,,
9:48:17,2/26/2025,1,Holly,Ag,M253, MUN,,MUN,,,F,,AS,,,,,,,
9:55:32,2/26/2025,1,Holly,M,M223,,,FUN,,,F,,,,Erection,,4,,,
9:55:52,2/26/2025,1,Holly,M,M223,,,FUN,,,F,,,,Erection,,3,,,
9:56:19,2/26/2025,1,Holly,M,M223,,,FUN,,,F,,,,Erection,,3,,,
10:31:35,2/26/2025,2,Katarina,Ag,M025,,,JVUN,JVUN,,F,,RS,,,,,,,
10:57:59,2/26/2025,1,Holly,M,M141,,,FUN,,,R,,,,Erection,,3,,,
10:58:20,2/26/2025,2,Katarina,M,M104,,,FUN,,,R,,,,,,,,,
11:05:09,2/26/2025,1,Holly,M,M141,,,FUN,,,R,,,,Erection,,3,,,
11:05:44,2/26/2025,1,Holly,M,M141,,,FUN,,,R,,,,Erection,,,,,
11:07:39,2/26/2025,1,Holly,M,M141,,,FUN,,,R,,,,Erection,,15,,,
11:07:50,2/26/2025,2,Katarina,M,M175,,,FUN,,,R,,,,,,,,,
11:09:49,2/26/2025,2,Katarina,M,M175,,,FUN,,,R,,,,Erection,,5,,,
11:11:34,2/26/2025,2,Katarina,M,M175,,,FUN,,,R,,,,Erection,,3,,,
11:12:09,2/26/2025,2,Katarina,M,M175,,,FUN,,,R,,,,Erection,,3,,,
11:13:34,2/26/2025,2,Katarina,M,M175,,,FUN,,,Ag,,,,Erection,,2,,,
11:15:47,2/26/2025,2,Katarina,M,M067,,,FUN,,,R,,,,,,,,,
11:50:58,2/26/2025,2,Katarina,M,M182,,,M246,,,R,,,,Erection,,2,,,
11:51:33,2/26/2025,2,Katarina,M,M182,,,M246,,,Gr,,,,Erection,,3,,,
11:52:16,2/26/2025,2,Katarina,M,M182,,,M246,,,R,,,,Erection,Ejac,7,,,
12:18:26,2/26/2025,1,Holly,M,M059,,,FUN,,,R,,,,,,,,,
12:25:18,2/26/2025,1,Holly,M,M253,,,FUN,,,R,,,,Erection,,3,,,
12:25:42,2/26/2025,1,Holly,M,M253,,,FUN,,,R,,,,Erection,,3,,,
12:26:25,2/26/2025,1,Holly,M,M253,,,FUN,,,Ag,,,,Erection,,,,,
12:29:03,2/26/2025,1,Holly,M,M253,,,FUN,,,R,,,,Erection,,3,,,
12:46:51,2/26/2025,1,Holly,Ag,M253,,,M105, FUN,,R,,RS,,,,,,,
13:19:29,2/26/2025,1,Holly,M,M078,,,FUN,,,Ag,,,,,,,,,
7:46:36,2/27/2025,1,Holly,M,MUN,,,M253,,,R,,,,,,,,,
7:59:58,2/27/2025,1,Holly,Ag,M101,,,FUN, FUN,,T,,RS,,,,,,,
8:23:50,2/27/2025,2,Katarina,Ag,M062,,,JVUN,FUN,,F,,RS,,,,,,,
8:52:51,2/27/2025,1,Holly,Ag,FUN, FUN,,M253,,,F,,AS,,,,,,,
8:53:07,2/27/2025,1,Holly,Ag,M253,,,FUN, FUN,,Ag,,RS,,,,,,,
9:08:35,2/27/2025,2,Katarina,Ag,M200,FUN,,M062,,,F,,AS,,,,,,,
9:47:00,2/27/2025,2,Katarina,Ag,M138,MUN,FUN,M062,,,F,,AS,,,,,,,
10:23:49,2/27/2025,1,Holly,Ag,MUN,,,M097, MUN,,R,,RS,,,,,,,
10:25:59,2/27/2025,1,Holly,M,M097,,,FUN,,,R,,,,Erection,,3,,,
10:26:58,2/27/2025,1,Holly,M,M097,,,FUN,,,R,,,,Erection,,3,,,
10:35:53,2/27/2025,1,Holly,M,M048,,,FUN,,,R,,,,Erection,,5,,,
10:37:25,2/27/2025,1,Holly,Ag,M115,,,JVUN, JVUN,,Ag,,RS,,,,,,,
10:41:53,2/27/2025,1,Holly,Ag,M048,,,FUN, MUN,,R,,RS,,,,,,,
10:43:01,2/27/2025,1,Holly,Ag,M024, FUN,,M048,,,T,,AS,,,,,,,
11:11:39,2/27/2025,2,Katarina,M,M211,,,FUN,,,R,,,,,,,,,
11:15:27,2/27/2025,2,Katarina,M,M211,,,FUN,,,R,,,,Erection,,3,,,
8:07:26,2/28/2025,1,Holly,M,M083,,,FUN,,,R,,,,,,,,,
8:16:57,2/28/2025,1,Holly,M,M024,,,FUN,,,F,,,,Erection,,4,,,
8:48:08,2/28/2025,1,Holly,Ag,MUN, MUN,,M024, MUN,,F,,AS-RS,,,,,,,
8:48:29,2/28/2025,1,Holly,Ag,M024, MUN,,MUN, MUN,,F,,AS-RS,,,,,,,
8:56:45,2/28/2025,1,Holly,M,M059,,,FUN,,,F,,,,,,,,,
9:08:11,2/28/2025,2,Katarina,Ag,M020,FUN,,M132,,,F,,AS,,,,,,,
9:08:51,2/28/2025,1,Holly,Ag,M140, MUN,,FUN,,,F,,AS,,,,,,,
9:31:53,2/28/2025,1,Holly,Ag,M192, FUN,,FUN,,,T,,AS,,,,,,,
9:47:18,2/28/2025,1,Holly,M,M140,,,FUN,,,R,,,,Erection,,7,,,
11:14:21,2/28/2025,2,Katarina,M,MUN,,,M119,,,,,,,Erection,,4,,,
7:33:17,3/3/2025,1,Holly,Ag,M101,,,JVUN, JVUN,,T,,RS,,,,,,,
8:00:54,3/3/2025,1,Holly,M,M192,,,FUN,,,F,,,,Erection,,,,,
8:03:22,3/3/2025,1,Holly,M,M223,,,MUN,,,F,,,,,,,,,
8:04:05,3/3/2025,1,Holly,M,M253,,,FUN,,,F,,,,,,,,,
8:05:17,3/3/2025,1,Holly,Ag,MUN, FUN,,M253,,,F,,AS,,,,,,,
8:41:54,3/3/2025,1,Holly,M,M223,,,FUN,,,F,,,,Erection,,4,,,
8:42:32,3/3/2025,1,Holly,M,M223,,,FUN,,,F,,,,Erection,,4,,,
8:45:30,3/3/2025,1,Holly,M,M026,,,FUN,,,F,,,,Erection,,,,,
8:54:03,3/3/2025,1,Holly,M,M223,,,FUN,,,F,,,,Erection,,,,,
11:36:26,3/3/2025,1,Holly,M,M223,,,FUN,,,R,,,,,,,,,
11:37:06,3/3/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,4,,,
11:39:26,3/3/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,4,,,
12:10:08,3/3/2025,1,Holly,Ag,M192, MUN,,MUN,,,R,,AS,,,,,,,
12:25:55,3/3/2025,1,Holly,M,M016,,,FUN,,,R,,,,Erection,,,,,
12:41:45,3/3/2025,1,Holly,M,M105,,,FUN,,,R,,,,Erection,,,,,
12:42:52,3/3/2025,1,Holly,M,M105,,,FUN,,,R,,,,Erection,,9,,,
13:31:30,3/3/2025,1,Holly,Ag,M101,,,JVUN, JVUN, JVUN,R,,RS,,,,,,,
11:38:17,3/4/2025,1,Holly,Ag,MUN, MUN,,M078,,,R,,AS,,,,,,,
11:54:03,3/4/2025,1,Holly,M,M078,,,FUN,,,R,,,,Erection,,4,,,
12:02:13,3/4/2025,1,Holly,Ag,M105,,,FUN, FUN,,R,,RS,,,,,,,
12:12:53,3/4/2025,1,Holly,M,M253,,,FUN,,,R,,,,,,,,,
12:22:12,3/4/2025,1,Holly,M,M253,,,FUN,,,R,,,,Erection,,4,,,
12:22:44,3/4/2025,1,Holly,M,M253,,,FUN,,,R,,,,Erection,,8,,,
12:25:44,3/4/2025,1,Holly,M,M253,,,FUN,,,R,,,,Erection,,,,,
12:31:58,3/4/2025,1,Holly,Ag,FUN, M223,,M253,,,R,,AS,,,,,,,
12:37:13,3/4/2025,1,Holly,M,M141,,,FUN,,,R,,,,Erection,,,,,
12:39:59,3/4/2025,2,Katarina,M,M062,,,FUN,,,R,,,,Erection,,2,,,
12:41:39,3/4/2025,2,Katarina,M,M062,,,FUN,,,R,,,,Erection,,3,,,
12:47:02,3/4/2025,2,Katarina,M,M265,,,M264,,,R,,,,,,3,,,
12:48:30,3/4/2025,2,Katarina,M,M265,,,M264,,,R,,,,Erection,,3,,,
12:54:50,3/4/2025,2,Katarina,M,M265,,,M264,,,R,,,,,,,,,
13:12:37,3/4/2025,1,Holly,Ag,M223, M157, M253,MUN,,,R,,AS,,,,,,,
13:18:24,3/4/2025,1,Holly,M,M042,,,FUN,,,R,,,,Erection,,3,,,
13:21:35,3/4/2025,1,Holly,M,M042,,,FUN,,,R,,,,Erection,,4,,,
8:00:13,3/5/2025,1,Holly,M,M042,,,FUN,,,R,,,,,,,,,
8:06:49,3/5/2025,2,Katarina,M,M103,,,FUN,,,R,,,,Erection,,3,,,
8:14:21,3/5/2025,2,Katarina,M,M103,,,FUN,,,R,,,,Erection,,4,,,
8:16:11,3/5/2025,2,Katarina,M,M103,,,FUN,,,R,,,,Erection,,2,,,
8:17:50,3/5/2025,2,Katarina,M,M103,,,FUN,,,R,,,,Erection,,2,,,
8:19:25,3/5/2025,2,Katarina,M,M103,,,FUN,,,R,,,,Erection,,2,,,
8:20:34,3/5/2025,2,Katarina,M,M103,,,FUN,,,R,,,,Erection,,3,,,
8:21:09,3/5/2025,2,Katarina,M,M103,,,FUN,,,R,,,,Erection,,3,,,
8:22:25,3/5/2025,2,Katarina,M,M103,,,FUN,,,R,,,,Erection,Ejac,10,,,
8:31:17,3/5/2025,1,Holly,Ag,M140, MUN,,M078,,,R,,AS,,,,,,,
8:42:24,3/5/2025,1,Holly,Ag,FUN, FUN,,M078,,,F,,AS,,,,,,,
8:49:12,3/5/2025,1,Holly,Ag,M253,,,FUN, FUN,,F,,RS,,,,,,,
9:38:22,3/5/2025,1,Holly,M,M140,,,FUN,,,R,,,,,,,,,
10:47:10,3/5/2025,1,Holly,M,M161,,,FUN,,,R,,,,Erection,,3,,,
10:50:54,3/5/2025,1,Holly,Ag,M161,,,MUN, FUN,,R,,RS,,,,,,,
11:37:55,3/5/2025,2,Katarina,M,M001,,,FUN,,,R,,,,Erection,,3,,,
11:50:17,3/5/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,3,,,
11:50:45,3/5/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,3,,,
11:51:03,3/5/2025,1,Holly,M,M253,,,FUN,,,R,,,,,,,,,
11:51:35,3/5/2025,1,Holly,M,M253,,,FUN,,,R,,,,Erection,,8,,,
11:52:13,3/5/2025,1,Holly,M,M253,,,FUN,,,R,,,,Erection,,9,,,
11:52:59,3/5/2025,1,Holly,M,M253,,,FUN,,,R,,,,Erection,,11,,,
11:53:42,3/5/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,3,,,
11:55:19,3/5/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,3,,,
11:56:23,3/5/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,4,,,
11:56:50,3/5/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,3,,,
11:58:19,3/5/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,,,,
11:59:42,3/5/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,,,,
12:00:15,3/5/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,4,,,
12:00:57,3/5/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,4,,,
12:02:23,3/5/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,7,,,
12:49:30,3/5/2025,2,Katarina,M,M010,,,FUN,,,R,,,,Erection,,3,,,
8:43:37,3/6/2025,1,Holly,M,M253,,,FUN,,,R,,,,Erection,,16,,,
8:43:58,3/6/2025,1,Holly,M,M253,,,FUN,,,R,,,,Erection,,3,,,
8:45:05,3/6/2025,1,Holly,M,M253,,,FUN,,,R,,,,Erection,,9,,,
9:07:19,3/6/2025,2,Katarina,M,M103,,,FUN,,,R,,,,,,,,,
9:07:59,3/6/2025,1,Holly,Ag,M024, MUN,,MUN,,,F,,AS,,,,,,,
9:11:16,3/6/2025,2,Katarina,M,M062,,,JVUN,,,R,,,,,,,,,
9:13:31,3/6/2025,2,Katarina,M,M103,,,FUN,,,R,,,,Erection,,2,,,
9:14:27,3/6/2025,2,Katarina,M,M103,,,FUN,,,R,,,,Erection,,5,,,
9:15:05,3/6/2025,2,Katarina,M,M103,,,FUN,,,R,,,,Erection,Ejac,8,,,
9:22:17,3/6/2025,2,Katarina,M,M063,,,M142,,,Ag,,,,,,,,,
9:23:51,3/6/2025,1,Holly,Ag,M253, FUN,,MUN,,,R,,AS,,,,,,,
9:39:28,3/6/2025,2,Katarina,Ag,M200,FUN,,M166,,,CoAg,,RS,,,,,,,
9:43:51,3/6/2025,2,Katarina,Ag,M053,,,FUN,JVUN,,F,,RS,,,,,,,
9:46:35,3/6/2025,1,Holly,Ag,M115,,,FUN, FUN,,R,,RS,,,,,,,
10:37:30,3/6/2025,1,Holly,Ag,M101, FUN,,M083,,,R,,AS,,,,,,,
10:55:44,3/6/2025,1,Holly,M,M140,,,FUN,,,R,,,,Erection,,9,,,
10:56:12,3/6/2025,1,Holly,M,M140,,,FUN,,,R,,,,Erection,,5,,,
10:57:26,3/6/2025,1,Holly,M,M140,,,FUN,,,R,,,,Erection,,11,,,
10:58:37,3/6/2025,1,Holly,M,M140,,,FUN,,,R,,,,Erection,,10,,,
